STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,IRI
6,0204,1,"2/13/04, 12:00:00 AM",1.7286
6,0204,1,"6/26/00, 12:00:00 AM",1.4352
6,0204,2,"11/7/04, 12:00:00 AM",1.6162
6,0204,3,"1/27/15, 12:00:00 AM",1.9316
6,0204,3,"10/29/08, 12:00:00 AM",1.7666
6,0204,3,"11/11/13, 12:00:00 AM",2.144
6,0204,3,"11/15/12, 12:00:00 AM",2.0164
6,0204,3,"11/16/11, 12:00:00 AM",1.8792
6,0204,3,"11/20/15, 12:00:00 AM",1.7626
6,0204,3,"11/23/10, 12:00:00 AM",1.8322
6,0204,3,"11/7/13, 12:00:00 AM",1.9631111111111113
6,0204,3,"12/14/09, 12:00:00 AM",1.7932000000000001
6,0204,3,"12/17/07, 12:00:00 AM",1.7198
6,0204,3,"3/2/17, 12:00:00 AM",1.6762
6,0204,3,"8/17/16, 12:00:00 AM",1.7054
6,0205,1,"11/8/00, 12:00:00 AM",1.0048
6,0205,1,"6/26/00, 12:00:00 AM",1.125
6,0205,2,"10/29/08, 12:00:00 AM",1.3606
6,0205,2,"11/15/12, 12:00:00 AM",1.4984
6,0205,2,"11/16/11, 12:00:00 AM",1.4528
6,0205,2,"11/19/02, 12:00:00 AM",1.24
6,0205,2,"11/23/10, 12:00:00 AM",1.289
6,0205,2,"11/7/04, 12:00:00 AM",1.1256
6,0205,2,"12/14/09, 12:00:00 AM",1.4136
6,0205,2,"12/17/07, 12:00:00 AM",1.2566
6,0205,2,"12/3/01, 12:00:00 AM",1.0816000000000001
6,0205,2,"2/13/04, 12:00:00 AM",1.1218000000000001
6,0205,3,"1/27/15, 12:00:00 AM",1.3
6,0205,3,"11/11/13, 12:00:00 AM",1.4086
6,0205,3,"11/14/18, 12:00:00 AM",1.4305999999999999
6,0205,3,"11/20/15, 12:00:00 AM",1.3402
6,0205,3,"11/7/13, 12:00:00 AM",1.316
6,0205,3,"3/2/17, 12:00:00 AM",1.3778
6,0205,3,"5/18/19, 12:00:00 AM",1.432388888888889
6,0205,3,"8/17/16, 12:00:00 AM",1.3883999999999999
6,0206,1,"11/19/02, 12:00:00 AM",1.6098000000000001
6,0206,1,"11/7/04, 12:00:00 AM",1.4636
6,0206,1,"11/8/00, 12:00:00 AM",1.3468
6,0206,1,"12/3/01, 12:00:00 AM",1.321
6,0206,1,"2/13/04, 12:00:00 AM",1.4974
6,0206,2,"1/27/15, 12:00:00 AM",1.4672
6,0206,2,"10/29/08, 12:00:00 AM",1.5002
6,0206,2,"11/11/13, 12:00:00 AM",1.539
6,0206,2,"11/15/12, 12:00:00 AM",1.5231999999999999
6,0206,2,"11/16/11, 12:00:00 AM",1.4324000000000001
6,0206,2,"11/22/10, 12:00:00 AM",1.4536
6,0206,2,"11/7/13, 12:00:00 AM",1.4972222222222222
6,0206,2,"12/14/09, 12:00:00 AM",1.4056
6,0206,2,"12/17/07, 12:00:00 AM",1.451
6,0206,3,"11/14/18, 12:00:00 AM",1.4284000000000001
6,0206,3,"11/20/15, 12:00:00 AM",1.416
6,0206,3,"3/2/17, 12:00:00 AM",1.4532
6,0206,3,"5/18/19, 12:00:00 AM",1.4075555555555554
6,0206,3,"8/17/16, 12:00:00 AM",1.5210000000000001
6,0207,1,"11/19/02, 12:00:00 AM",1.4928
6,0207,1,"11/7/04, 12:00:00 AM",1.3634
6,0207,1,"11/8/00, 12:00:00 AM",1.3188
6,0207,1,"12/3/01, 12:00:00 AM",1.3298
6,0207,1,"2/13/04, 12:00:00 AM",1.3834
6,0207,2,"1/27/15, 12:00:00 AM",1.4782
6,0207,2,"10/29/08, 12:00:00 AM",1.4494
6,0207,2,"11/11/13, 12:00:00 AM",1.6112
6,0207,2,"11/15/12, 12:00:00 AM",1.5348
6,0207,2,"11/16/11, 12:00:00 AM",1.4512
6,0207,2,"11/22/10, 12:00:00 AM",1.433
6,0207,2,"11/7/13, 12:00:00 AM",1.5105555555555557
6,0207,2,"12/14/09, 12:00:00 AM",1.398
6,0207,2,"12/17/07, 12:00:00 AM",1.4478
6,0207,3,"11/14/18, 12:00:00 AM",1.3534
6,0207,3,"11/20/15, 12:00:00 AM",1.4043999999999999
6,0207,3,"3/2/17, 12:00:00 AM",1.3056
6,0207,3,"5/18/19, 12:00:00 AM",1.395888888888889
6,0207,3,"8/17/16, 12:00:00 AM",1.2824
6,0208,1,"11/8/00, 12:00:00 AM",1.3596
6,0208,1,"6/26/00, 12:00:00 AM",1.3096
6,0208,2,"11/19/02, 12:00:00 AM",1.9858
6,0208,2,"12/3/01, 12:00:00 AM",1.5182
6,0208,2,"2/13/04, 12:00:00 AM",1.6528
6,0208,3,"11/7/04, 12:00:00 AM",1.588
6,0208,4,"1/27/15, 12:00:00 AM",1.7854
6,0208,4,"10/29/08, 12:00:00 AM",1.6738
6,0208,4,"11/11/13, 12:00:00 AM",2.086
6,0208,4,"11/14/18, 12:00:00 AM",1.5994
6,0208,4,"11/15/12, 12:00:00 AM",1.885
6,0208,4,"11/16/11, 12:00:00 AM",1.7486
6,0208,4,"11/20/15, 12:00:00 AM",1.6858
6,0208,4,"11/23/10, 12:00:00 AM",1.6774
6,0208,4,"11/7/13, 12:00:00 AM",1.9562222222222223
6,0208,4,"12/14/09, 12:00:00 AM",1.7092
6,0208,4,"12/17/07, 12:00:00 AM",1.7386
6,0208,4,"3/2/17, 12:00:00 AM",1.6536
6,0208,4,"5/18/19, 12:00:00 AM",1.6365555555555555
6,0208,4,"8/17/16, 12:00:00 AM",1.4956
6,0209,1,"11/8/00, 12:00:00 AM",1.2238
6,0209,1,"6/26/00, 12:00:00 AM",1.2102
6,0209,2,"10/29/08, 12:00:00 AM",1.3274
6,0209,2,"11/16/11, 12:00:00 AM",1.3082
6,0209,2,"11/19/02, 12:00:00 AM",1.4108
6,0209,2,"11/23/10, 12:00:00 AM",1.3038
6,0209,2,"11/7/04, 12:00:00 AM",1.3616
6,0209,2,"12/14/09, 12:00:00 AM",1.327
6,0209,2,"12/17/07, 12:00:00 AM",1.3054000000000001
6,0209,2,"12/3/01, 12:00:00 AM",1.2566
6,0209,2,"2/13/04, 12:00:00 AM",1.3478
6,0209,3,"1/27/15, 12:00:00 AM",1.3348
6,0209,3,"11/11/13, 12:00:00 AM",1.4178
6,0209,3,"11/15/12, 12:00:00 AM",1.352
6,0209,3,"11/20/15, 12:00:00 AM",1.3302
6,0209,3,"11/7/13, 12:00:00 AM",1.3764444444444444
6,0209,3,"3/2/17, 12:00:00 AM",1.3588
6,0209,3,"8/17/16, 12:00:00 AM",1.4272
6,0209,4,"11/14/18, 12:00:00 AM",1.4118
6,0209,4,"5/18/19, 12:00:00 AM",1.4887222222222223
6,0210,1,"11/19/02, 12:00:00 AM",1.2884
6,0210,1,"11/8/00, 12:00:00 AM",0.9006000000000001
6,0210,1,"12/3/01, 12:00:00 AM",0.9032
6,0210,1,"2/13/04, 12:00:00 AM",1.161
6,0210,2,"11/7/04, 12:00:00 AM",1.1036
6,0210,3,"1/27/15, 12:00:00 AM",1.2608
6,0210,3,"10/29/08, 12:00:00 AM",1.185
6,0210,3,"11/11/13, 12:00:00 AM",1.6394
6,0210,3,"11/15/12, 12:00:00 AM",1.4536
6,0210,3,"11/16/11, 12:00:00 AM",1.3522
6,0210,3,"11/22/10, 12:00:00 AM",1.2404
6,0210,3,"11/7/13, 12:00:00 AM",1.408
6,0210,3,"12/14/09, 12:00:00 AM",1.1464
6,0210,3,"12/17/07, 12:00:00 AM",1.147
6,0210,4,"11/14/18, 12:00:00 AM",1.212
6,0210,4,"11/20/15, 12:00:00 AM",1.1878
6,0210,4,"3/2/17, 12:00:00 AM",1.0448
6,0210,4,"5/18/19, 12:00:00 AM",1.203
6,0210,4,"8/17/16, 12:00:00 AM",1.1239999999999999
6,0211,1,"11/8/00, 12:00:00 AM",1.724
6,0211,2,"1/27/15, 12:00:00 AM",1.9
6,0211,2,"10/29/08, 12:00:00 AM",1.8308
6,0211,2,"11/11/13, 12:00:00 AM",2.0214
6,0211,2,"11/14/18, 12:00:00 AM",1.889
6,0211,2,"11/15/12, 12:00:00 AM",1.9086
6,0211,2,"11/16/11, 12:00:00 AM",1.9508
6,0211,2,"11/19/02, 12:00:00 AM",1.8574
6,0211,2,"11/20/15, 12:00:00 AM",1.8496000000000001
6,0211,2,"11/22/10, 12:00:00 AM",1.9048
6,0211,2,"11/7/04, 12:00:00 AM",1.7926
6,0211,2,"11/7/13, 12:00:00 AM",1.9561111111111111
6,0211,2,"12/14/09, 12:00:00 AM",1.8458
6,0211,2,"12/17/07, 12:00:00 AM",1.7966
6,0211,2,"12/3/01, 12:00:00 AM",1.7636
6,0211,2,"2/13/04, 12:00:00 AM",1.8035999999999999
6,0211,2,"3/2/17, 12:00:00 AM",1.8457999999999999
6,0211,2,"5/18/19, 12:00:00 AM",1.9156666666666666
6,0211,2,"8/17/16, 12:00:00 AM",1.8994
6,0212,1,"11/19/02, 12:00:00 AM",1.5738
6,0212,1,"11/8/00, 12:00:00 AM",1.2076
6,0212,1,"12/3/01, 12:00:00 AM",1.2618
6,0212,1,"2/13/04, 12:00:00 AM",1.4032
6,0212,1,"6/26/00, 12:00:00 AM",1.2633999999999999
6,0212,2,"1/27/15, 12:00:00 AM",1.6148
6,0212,2,"10/29/08, 12:00:00 AM",1.4316
6,0212,2,"11/11/13, 12:00:00 AM",1.806
6,0212,2,"11/14/18, 12:00:00 AM",1.4542000000000002
6,0212,2,"11/15/12, 12:00:00 AM",1.6788
6,0212,2,"11/16/11, 12:00:00 AM",1.5313999999999999
6,0212,2,"11/20/15, 12:00:00 AM",1.42
6,0212,2,"11/23/10, 12:00:00 AM",1.48
6,0212,2,"11/7/04, 12:00:00 AM",1.3116
6,0212,2,"11/7/13, 12:00:00 AM",1.637888888888889
6,0212,2,"12/14/09, 12:00:00 AM",1.441
6,0212,2,"12/17/07, 12:00:00 AM",1.469
6,0212,2,"3/2/17, 12:00:00 AM",1.389
6,0212,2,"5/18/19, 12:00:00 AM",1.4738888888888888
6,0212,2,"8/17/16, 12:00:00 AM",1.3218
6,0501,1,"1/25/90, 12:00:00 AM",3.7206
6,0501,1,"2/11/92, 12:00:00 AM",3.8896
6,0501,1,"2/16/91, 12:00:00 AM",3.6434
6,0501,2,"2/11/98, 12:00:00 AM",1.4376
6,0501,2,"2/2/93, 12:00:00 AM",1.123
6,0501,2,"2/27/97, 12:00:00 AM",1.351
6,0501,2,"3/5/99, 12:00:00 AM",1.7332
6,0501,2,"4/4/95, 12:00:00 AM",1.2378
6,0501,3,"3/10/00, 12:00:00 AM",1.9154
6,0501,4,"2/12/02, 12:00:00 AM",1.655
6,0501,4,"2/17/01, 12:00:00 AM",1.4026
6,0501,4,"3/12/05, 12:00:00 AM",2.4044
6,0501,4,"3/25/04, 12:00:00 AM",1.9188
6,0501,4,"3/5/03, 12:00:00 AM",1.5458
6,0501,5,"3/20/07, 12:00:00 AM",3.078
6,0502,1,"1/25/90, 12:00:00 AM",2.7178
6,0502,1,"2/11/92, 12:00:00 AM",3.1328
6,0502,1,"2/16/91, 12:00:00 AM",2.9598
6,0502,2,"2/11/98, 12:00:00 AM",1.402
6,0502,2,"2/2/93, 12:00:00 AM",0.9534
6,0502,2,"2/27/97, 12:00:00 AM",1.2565
6,0502,2,"3/5/99, 12:00:00 AM",1.9764
6,0502,2,"4/4/95, 12:00:00 AM",1.0006
6,0502,3,"3/10/00, 12:00:00 AM",2.287
6,0502,4,"2/12/02, 12:00:00 AM",1.8666
6,0502,4,"2/17/01, 12:00:00 AM",1.3118
6,0502,4,"3/12/05, 12:00:00 AM",4.1128
6,0502,4,"3/20/07, 12:00:00 AM",3.3642
6,0502,4,"3/25/04, 12:00:00 AM",2.7682
6,0502,4,"3/5/03, 12:00:00 AM",2.0376
6,0503,1,"1/25/90, 12:00:00 AM",1.3856
6,0503,1,"2/11/92, 12:00:00 AM",1.7776
6,0503,1,"2/16/91, 12:00:00 AM",1.6954
6,0503,2,"2/11/98, 12:00:00 AM",1.1262
6,0503,2,"2/2/93, 12:00:00 AM",1.079
6,0503,2,"2/27/97, 12:00:00 AM",1.1219999999999999
6,0503,2,"4/4/95, 12:00:00 AM",1.0972
6,0503,3,"3/5/99, 12:00:00 AM",1.1976
6,0503,4,"3/10/00, 12:00:00 AM",1.3338
6,0503,5,"2/12/02, 12:00:00 AM",1.0734
6,0503,5,"2/17/01, 12:00:00 AM",1.0436
6,0503,5,"3/12/05, 12:00:00 AM",1.2934
6,0503,5,"3/20/07, 12:00:00 AM",1.6852
6,0503,5,"3/25/04, 12:00:00 AM",1.1314
6,0503,5,"3/5/03, 12:00:00 AM",1.1588
6,0504,1,"1/25/90, 12:00:00 AM",1.2948
6,0504,1,"2/11/92, 12:00:00 AM",1.8892
6,0504,1,"2/16/91, 12:00:00 AM",1.6516
6,0504,2,"2/11/98, 12:00:00 AM",1.0695999999999999
6,0504,2,"2/12/02, 12:00:00 AM",1.1984
6,0504,2,"2/17/01, 12:00:00 AM",1.1732
6,0504,2,"2/2/93, 12:00:00 AM",1.0238
6,0504,2,"2/27/97, 12:00:00 AM",1.07
6,0504,2,"3/10/00, 12:00:00 AM",1.1096
6,0504,2,"3/5/99, 12:00:00 AM",1.124
6,0504,2,"4/4/95, 12:00:00 AM",1.0306
6,0504,3,"3/12/05, 12:00:00 AM",1.2812
6,0504,3,"3/20/07, 12:00:00 AM",1.5176
6,0504,3,"3/25/04, 12:00:00 AM",1.2814
6,0504,3,"3/5/03, 12:00:00 AM",1.2448000000000001
6,0505,1,"1/25/90, 12:00:00 AM",1.297
6,0505,1,"2/11/92, 12:00:00 AM",1.5536
6,0505,1,"2/16/91, 12:00:00 AM",1.4082
6,0505,2,"2/11/98, 12:00:00 AM",1.4326
6,0505,2,"2/2/93, 12:00:00 AM",0.7172
6,0505,2,"2/27/97, 12:00:00 AM",1.278
6,0505,2,"3/5/99, 12:00:00 AM",1.7998
6,0505,2,"4/4/95, 12:00:00 AM",0.9588
6,0505,3,"3/10/00, 12:00:00 AM",2.0654
6,0505,4,"2/12/02, 12:00:00 AM",1.403
6,0505,4,"2/17/01, 12:00:00 AM",1.1914
6,0505,4,"3/21/07, 12:00:00 AM",3.3048
6,0505,4,"3/25/04, 12:00:00 AM",1.8342
6,0505,4,"3/5/03, 12:00:00 AM",1.5264
6,0505,4,"4/11/05, 12:00:00 AM",2.3554
6,0506,1,"1/25/90, 12:00:00 AM",1.6268
6,0506,1,"2/11/92, 12:00:00 AM",1.8082
6,0506,1,"2/16/91, 12:00:00 AM",1.8108
6,0506,2,"2/11/98, 12:00:00 AM",1.0508
6,0506,2,"2/2/93, 12:00:00 AM",0.8076
6,0506,2,"2/27/97, 12:00:00 AM",1.0366
6,0506,2,"3/5/99, 12:00:00 AM",1.1436
6,0506,2,"4/4/95, 12:00:00 AM",0.923
6,0506,3,"3/10/00, 12:00:00 AM",1.2152
6,0506,4,"2/12/02, 12:00:00 AM",1.0618
6,0506,4,"2/17/01, 12:00:00 AM",0.8774
6,0506,4,"3/25/04, 12:00:00 AM",1.4422
6,0506,4,"3/5/03, 12:00:00 AM",1.1268
6,0506,5,"3/12/05, 12:00:00 AM",1.8272000000000002
6,0506,5,"3/21/07, 12:00:00 AM",3.116
6,0507,1,"1/25/90, 12:00:00 AM",1.95
6,0507,1,"2/11/92, 12:00:00 AM",2.3506
6,0507,1,"2/16/91, 12:00:00 AM",2.1252
6,0507,2,"2/11/98, 12:00:00 AM",1.1118000000000001
6,0507,2,"2/12/02, 12:00:00 AM",1.1714
6,0507,2,"2/17/01, 12:00:00 AM",1.1876
6,0507,2,"2/2/93, 12:00:00 AM",0.834
6,0507,2,"2/27/97, 12:00:00 AM",1.0592
6,0507,2,"3/10/00, 12:00:00 AM",1.1058
6,0507,2,"3/12/05, 12:00:00 AM",1.3214
6,0507,2,"3/21/07, 12:00:00 AM",1.6078000000000001
6,0507,2,"3/25/04, 12:00:00 AM",1.2502
6,0507,2,"3/5/03, 12:00:00 AM",1.0936
6,0507,2,"3/5/99, 12:00:00 AM",1.1696
6,0507,2,"4/4/95, 12:00:00 AM",0.9748
6,0508,1,"1/25/90, 12:00:00 AM",1.7724
6,0508,1,"2/11/92, 12:00:00 AM",2.0566
6,0508,1,"2/16/91, 12:00:00 AM",1.83
6,0508,2,"2/11/98, 12:00:00 AM",1.0111999999999999
6,0508,2,"2/2/93, 12:00:00 AM",0.747
6,0508,2,"2/27/97, 12:00:00 AM",0.9421999999999999
6,0508,2,"3/10/00, 12:00:00 AM",1.11
6,0508,2,"3/5/99, 12:00:00 AM",1.0704
6,0508,2,"4/4/95, 12:00:00 AM",0.8096
6,0508,3,"2/12/02, 12:00:00 AM",0.8572
6,0508,3,"2/17/01, 12:00:00 AM",0.8064
6,0508,3,"3/12/05, 12:00:00 AM",1.196
6,0508,3,"3/21/07, 12:00:00 AM",1.824
6,0508,3,"3/25/04, 12:00:00 AM",0.9938
6,0508,3,"3/5/03, 12:00:00 AM",0.9252
6,0509,1,"1/25/90, 12:00:00 AM",1.8406
6,0509,1,"2/11/92, 12:00:00 AM",2.1275
6,0509,1,"2/16/91, 12:00:00 AM",1.9488
6,0509,2,"2/11/98, 12:00:00 AM",1.4948
6,0509,2,"2/2/93, 12:00:00 AM",1.0104
6,0509,2,"2/27/97, 12:00:00 AM",1.3102
6,0509,2,"3/10/00, 12:00:00 AM",2.5424
6,0509,2,"3/5/99, 12:00:00 AM",2.0494
6,0509,2,"4/4/95, 12:00:00 AM",1.1222
6,0509,3,"2/12/02, 12:00:00 AM",2.1168
6,0509,3,"2/17/01, 12:00:00 AM",1.3848
6,0509,3,"3/12/05, 12:00:00 AM",3.542
6,0509,3,"3/25/04, 12:00:00 AM",2.983
6,0509,3,"3/5/03, 12:00:00 AM",2.1488
6,0509,4,"3/21/07, 12:00:00 AM",5.2614
6,0559,1,"1/26/90, 12:00:00 AM",2.764
6,0559,1,"2/16/91, 12:00:00 AM",2.968
6,0559,2,"2/11/98, 12:00:00 AM",1.2526
6,0559,2,"2/2/93, 12:00:00 AM",0.9234
6,0559,2,"2/27/97, 12:00:00 AM",1.2644
6,0559,2,"4/4/95, 12:00:00 AM",1.0852
6,0559,3,"2/12/02, 12:00:00 AM",1.031
6,0559,3,"2/17/01, 12:00:00 AM",0.9987999999999999
6,0559,3,"3/10/00, 12:00:00 AM",0.8978
6,0559,3,"3/12/05, 12:00:00 AM",1.1341999999999999
6,0559,3,"3/21/07, 12:00:00 AM",1.2362
6,0559,3,"3/25/04, 12:00:00 AM",1.083
6,0559,3,"3/5/03, 12:00:00 AM",0.9336
6,0559,3,"3/5/99, 12:00:00 AM",0.8074
6,0560,1,"1/26/90, 12:00:00 AM",1.985
6,0560,1,"2/14/92, 12:00:00 AM",3.0286
6,0560,1,"2/16/91, 12:00:00 AM",2.5692
6,0560,2,"2/11/98, 12:00:00 AM",2.7896
6,0560,2,"2/2/93, 12:00:00 AM",1.1574
6,0560,2,"2/27/97, 12:00:00 AM",1.6214
6,0560,2,"4/4/95, 12:00:00 AM",1.572
6,0561,1,"1/26/90, 12:00:00 AM",1.861
6,0561,1,"2/14/92, 12:00:00 AM",2.6304
6,0561,1,"2/16/91, 12:00:00 AM",2.2483999999999997
6,0561,2,"2/11/98, 12:00:00 AM",1.3676
6,0561,2,"2/17/01, 12:00:00 AM",1.6778
6,0561,2,"2/2/93, 12:00:00 AM",1.0226
6,0561,2,"2/27/97, 12:00:00 AM",1.3288
6,0561,2,"3/10/00, 12:00:00 AM",1.402
6,0561,2,"3/5/99, 12:00:00 AM",1.4432
6,0561,2,"4/4/95, 12:00:00 AM",1.1954
6,0561,3,"2/12/02, 12:00:00 AM",1.9096
6,0561,4,"3/12/05, 12:00:00 AM",3.2882
6,0561,4,"3/25/04, 12:00:00 AM",2.6178
6,0561,4,"3/5/03, 12:00:00 AM",1.6312
6,0561,5,"3/21/07, 12:00:00 AM",2.3192
6,0562,1,"1/26/90, 12:00:00 AM",1.3942
6,0562,1,"2/14/92, 12:00:00 AM",2.0728
6,0562,1,"2/16/91, 12:00:00 AM",1.753
6,0562,2,"2/11/98, 12:00:00 AM",1.5198
6,0562,2,"2/2/93, 12:00:00 AM",1.0256
6,0562,2,"2/27/97, 12:00:00 AM",1.4592
6,0562,2,"4/4/95, 12:00:00 AM",1.14
6,0563,1,"1/26/90, 12:00:00 AM",1.3282
6,0563,1,"2/14/92, 12:00:00 AM",2.0234
6,0563,1,"2/16/91, 12:00:00 AM",1.5598
6,0563,2,"2/11/98, 12:00:00 AM",1.0715
6,0563,2,"2/2/93, 12:00:00 AM",0.8896000000000001
6,0563,2,"2/27/97, 12:00:00 AM",1.0246
6,0563,2,"3/10/00, 12:00:00 AM",1.179
6,0563,2,"3/5/99, 12:00:00 AM",1.0808
6,0563,2,"4/4/95, 12:00:00 AM",0.9566
6,0563,3,"2/12/02, 12:00:00 AM",1.2868
6,0563,3,"2/17/01, 12:00:00 AM",1.2084
6,0563,4,"3/12/05, 12:00:00 AM",1.4798
6,0563,4,"3/21/07, 12:00:00 AM",1.8466
6,0563,4,"3/25/04, 12:00:00 AM",1.3518
6,0563,4,"3/5/03, 12:00:00 AM",1.3094
6,0564,1,"1/26/90, 12:00:00 AM",1.605
6,0564,1,"2/14/92, 12:00:00 AM",2.0494
6,0564,1,"2/16/91, 12:00:00 AM",1.779
6,0564,2,"2/2/93, 12:00:00 AM",0.7356
6,0564,2,"4/4/95, 12:00:00 AM",0.915
6,0564,4,"2/11/98, 12:00:00 AM",1.398
6,0564,4,"2/27/97, 12:00:00 AM",1.3708
6,0565,1,"1/26/90, 12:00:00 AM",2.2838
6,0565,1,"2/14/92, 12:00:00 AM",2.3316
6,0565,1,"2/16/91, 12:00:00 AM",2.1778
6,0565,2,"2/2/93, 12:00:00 AM",0.797
6,0565,2,"2/27/97, 12:00:00 AM",1.2464
6,0565,2,"4/4/95, 12:00:00 AM",0.933
6,0565,3,"2/11/98, 12:00:00 AM",1.4014
6,0565,3,"3/10/00, 12:00:00 AM",1.815
6,0565,3,"3/5/99, 12:00:00 AM",1.6714
6,0565,4,"2/12/02, 12:00:00 AM",2.133
6,0565,4,"2/17/01, 12:00:00 AM",2.1924
6,0565,4,"3/12/05, 12:00:00 AM",3.4882
6,0565,4,"3/21/07, 12:00:00 AM",4.0702
6,0565,4,"3/25/04, 12:00:00 AM",2.7848
6,0565,4,"3/5/03, 12:00:00 AM",2.227
6,0566,1,"1/26/90, 12:00:00 AM",1.7162
6,0566,1,"2/14/92, 12:00:00 AM",3.0494
6,0566,1,"2/16/91, 12:00:00 AM",2.0234
6,0566,2,"2/11/98, 12:00:00 AM",1.1468
6,0566,2,"2/12/02, 12:00:00 AM",1.3346
6,0566,2,"2/17/01, 12:00:00 AM",1.3664
6,0566,2,"2/2/93, 12:00:00 AM",0.7706
6,0566,2,"2/27/97, 12:00:00 AM",1.1583999999999999
6,0566,2,"3/10/00, 12:00:00 AM",1.1868
6,0566,2,"3/12/05, 12:00:00 AM",1.235
6,0566,2,"3/21/07, 12:00:00 AM",1.3824
6,0566,2,"3/25/04, 12:00:00 AM",1.3368
6,0566,2,"3/5/03, 12:00:00 AM",1.201
6,0566,2,"3/5/99, 12:00:00 AM",1.1126
6,0566,2,"4/4/95, 12:00:00 AM",0.908
6,0567,1,"1/26/90, 12:00:00 AM",2.8118
6,0567,1,"2/14/92, 12:00:00 AM",4.1056
6,0567,1,"2/16/91, 12:00:00 AM",3.0348
6,0567,2,"2/11/98, 12:00:00 AM",0.8422000000000001
6,0567,2,"2/2/93, 12:00:00 AM",0.6056
6,0567,2,"2/27/97, 12:00:00 AM",0.8004
6,0567,2,"4/4/95, 12:00:00 AM",0.7322
6,0567,3,"2/12/02, 12:00:00 AM",0.8714
6,0567,3,"2/17/01, 12:00:00 AM",0.872
6,0567,3,"3/10/00, 12:00:00 AM",0.8828
6,0567,3,"3/5/99, 12:00:00 AM",0.911
6,0567,4,"3/12/05, 12:00:00 AM",1.1606
6,0567,4,"3/21/07, 12:00:00 AM",1.4334
6,0567,4,"3/25/04, 12:00:00 AM",1.002
6,0567,4,"3/5/03, 12:00:00 AM",0.8967999999999999
6,0568,1,"1/26/90, 12:00:00 AM",2.9262
6,0568,1,"2/14/92, 12:00:00 AM",3.1952
6,0568,1,"2/16/91, 12:00:00 AM",3.0109999999999997
6,0568,2,"2/2/93, 12:00:00 AM",0.8572
6,0568,2,"4/4/95, 12:00:00 AM",1.011
6,0568,3,"2/11/98, 12:00:00 AM",1.0994
6,0568,3,"2/27/97, 12:00:00 AM",1.1944
6,0568,4,"2/12/02, 12:00:00 AM",1.135
6,0568,4,"2/17/01, 12:00:00 AM",1.167
6,0568,4,"3/10/00, 12:00:00 AM",1.1074
6,0568,4,"3/12/05, 12:00:00 AM",1.171
6,0568,4,"3/21/07, 12:00:00 AM",1.4404000000000001
6,0568,4,"3/25/04, 12:00:00 AM",1.208
6,0568,4,"3/5/03, 12:00:00 AM",1.0186
6,0568,4,"3/5/99, 12:00:00 AM",1.134
6,0569,1,"2/11/92, 12:00:00 AM",1.1358
6,0569,2,"2/11/98, 12:00:00 AM",1.668
6,0569,2,"2/2/93, 12:00:00 AM",0.9044
6,0569,2,"2/27/97, 12:00:00 AM",1.5542
6,0569,2,"3/10/00, 12:00:00 AM",2.2444
6,0569,2,"3/5/99, 12:00:00 AM",2.037
6,0569,2,"4/4/95, 12:00:00 AM",1.1445999999999998
6,0569,3,"2/12/02, 12:00:00 AM",1.1882
6,0569,3,"2/17/01, 12:00:00 AM",1.0828
6,0569,3,"3/12/05, 12:00:00 AM",1.5912
6,0569,3,"3/21/07, 12:00:00 AM",2.2478000000000002
6,0569,3,"3/25/04, 12:00:00 AM",1.4376
6,0569,3,"3/5/03, 12:00:00 AM",1.2422
6,0570,1,"2/11/92, 12:00:00 AM",1.2184
6,0570,2,"2/2/93, 12:00:00 AM",0.806
6,0570,2,"2/27/97, 12:00:00 AM",1.3702
6,0570,2,"4/4/95, 12:00:00 AM",0.9732
6,0570,3,"2/11/98, 12:00:00 AM",1.5136
6,0570,3,"3/10/00, 12:00:00 AM",2.133
6,0570,3,"3/5/99, 12:00:00 AM",1.8815
6,0570,4,"2/12/02, 12:00:00 AM",1.197
6,0570,4,"2/17/01, 12:00:00 AM",1.1128
6,0570,4,"3/12/05, 12:00:00 AM",1.5478
6,0570,4,"3/21/07, 12:00:00 AM",2.0066
6,0570,4,"3/25/04, 12:00:00 AM",1.3952
6,0570,4,"3/5/03, 12:00:00 AM",1.311
6,0571,2,"2/11/98, 12:00:00 AM",1.0375999999999999
6,0571,2,"2/2/93, 12:00:00 AM",0.915
6,0571,2,"2/27/97, 12:00:00 AM",1.0584
6,0571,2,"3/10/00, 12:00:00 AM",1.198
6,0571,2,"3/5/99, 12:00:00 AM",1.159
6,0571,2,"4/4/95, 12:00:00 AM",0.9352
6,0571,3,"2/12/02, 12:00:00 AM",1.153
6,0571,3,"2/17/01, 12:00:00 AM",1.1246
6,0571,3,"3/12/05, 12:00:00 AM",1.2764
6,0571,3,"3/25/04, 12:00:00 AM",1.2304000000000002
6,0571,3,"3/5/03, 12:00:00 AM",1.1278
6,0571,4,"3/21/07, 12:00:00 AM",1.571
6,0602,1,"4/14/92, 12:00:00 AM",3.4762
6,0602,1,"5/11/91, 12:00:00 AM",3.14125
6,0602,2,"4/6/93, 12:00:00 AM",1.3268
6,0602,3,"6/11/96, 12:00:00 AM",1.6552
6,0602,4,"5/6/98, 12:00:00 AM",2.1332
6,0602,5,"10/29/99, 12:00:00 AM",3.553
6,0602,6,"11/10/00, 12:00:00 AM",2.6391999999999998
